P0 xoxoxooxox.x,0
P0 xoxoxooxo.xx,0
P0 xoxoxoox.o.x,0
P0 xoxoxoox.oxx,0
P0 xoxoxoox..ox,0
P0 xoxoxoox.xox,0
P0 xoxoxo.xo...,0
P0 xoxoxo.xox..,0
P0 xoxoxo.xo.x.,0
P0 xoxoxo.xo..x,0
P0 xoxoxo.xoo.x,0
P0 xoxoxo.xooxx,0
P0 xoxoxo.xo.ox,0
P0 xoxoxo.xoxox,0
P0 xoxoxo.xxoo.,0
P0 xoxoxo.xxoox,0
P0 xoxoxo.xxo.o,0
P0 xoxoxo.xxoxo,0
P0 xoxoxo.x.o..,0
P0 xoxoxo.xxo..,0
P0 xoxoxo.x.ox.,0
P0 xoxoxo.x.o.x,0
P0 xoxoxo.x.oox,0
P0 xoxoxo.xx.oo,0
P0 xoxoxo.xxxoo,0
P0 xoxoxo.x..o.,0
P0 xoxoxo.xx.o.,0
P0 xoxoxo.x.xo.,0
P0 xoxoxo.x..ox,0
P0 xoxoxo.x...o,0
P0 xoxoxo.xx..o,0
P0 xoxoxo.x.x.o,0
P0 xoxoxo.x..xo,0
P0 xoxoxoo.x...,0
P0 xoxoxoo.xxo.,0
P0 xoxoxoo.xx.o,0
P0 xoxoxoo.xox.,0
P0 xoxoxoo.x.xo,0
P0 xoxoxoo.xo.x,0
P0 xoxoxoo.x.ox,0
P0 xoxoxo.oxxo.,0
P0 xoxoxo.oxx.o,0
P0 xoxoxo..xo..,0
P0 xoxoxo..xoxo,0
P0 xoxoxo..xoox,0
P0 xoxoxo..xxoo,0
P0 xoxoxo..x.o.,0
P0 xoxoxo..xxo.,0
P0 xoxoxo..x..o,0
P0 xoxoxo..xx.o,0
P0 xoxoxo...x..,0
P0 xoxoxoo..x..,0
P0 xoxoxoo.oxx.,0
P0 xoxoxooxoxx.,0
P0 xoxoxoo..xxo,0
P0 xoxoxoox.xxo,0
P0 xoxoxoo.ox.x,0
P0 xoxoxoo..xox,0
P0 xoxoxo.o.x..,0
P0 xoxoxo.ooxx.,0
P0 xoxoxo.o.xxo,0
P0 xoxoxo.oox.x,0
P0 xoxoxo.o.xox,0
P0 xoxoxo..ox..,0
P0 xoxoxo..oxx.,0
P0 xoxoxo..oxxo,0
P0 xoxoxo.xoxxo,0
P0 xoxoxo..ox.x,0
P0 xoxoxo..oxox,0
P0 xoxoxo...xo.,0
P0 xoxoxo...xox,0
P0 xoxoxo...x.o,0
P0 xoxoxo...xxo,0
P0 xoxoxoo...x.,0
P0 xoxoxoo.o.xx,0
P0 xoxoxoo..oxx,0
P0 xoxoxo..o.x.,0
P0 xoxoxo..ooxx,0
P0 xoxoxo...ox.,0
P0 xoxoxo....xo,0
P0 xoxoxoo....x,0
P0 xoxoxo..o..x,0
P0 xoxoxo...o.x,0
P0 xoxoxo....ox,0
P0 xoxoxxoo....,0
P0 xoxoxxoox...,0
P0 xoxoxxooxo..,0
P0 xoxoxxooxox.,0
P0 xoxoxxooxo.x,0
P0 xoxoxxoox.o.,0
P0 xoxoxxoox.ox,0
P0 xoxoxxoox..o,0
P0 xoxoxxoox.xo,0
P0 xoxoxxoo.ox.,0
P0 xoxoxxoo..xo,0
P0 xoxoxxoo.o.x,0
P0 xoxoxxoo..ox,0
P0 xoxoxxoxoo..,0
P0 xoxoxxoxoox.,0
P0 xoxoxxoxo.o.,0
P0 xoxoxxoxoxo.,0
P0 xoxoxxoxo..o,0
P0 xoxoxxoxox.o,0
P0 xoxoxxoxo.xo,0
P0 xoxoxxo.o...,0
P0 xoxoxxoxo...,0
P0 xoxoxxo.oxo.,0
P0 xoxoxxo.ox.o,0
P0 xoxoxxo.oox.,0
P0 xoxoxxo.o.xo,0
P0 xoxoxxox.o.o,0
P0 xoxoxxox.oxo,0
P0 xoxoxxo.xoo.,0
P0 xoxoxxo.xoox,0
P0 xoxoxxo.xo.o,0
P0 xoxoxxo.xoxo,0
P0 xoxoxxo..o..,0
P0 xoxoxxo.xo..,0
P0 xoxoxxo..ox.,0
P0 xoxoxxo..oxo,0
P0 xoxoxxo..oox,0
P0 xoxoxxox..oo,0
P0 xoxoxxox.xoo,0
P0 xoxoxxo..xoo,0
P0 xoxoxxo....o,0
P0 xoxoxxox...o,0
P0 xoxoxxo...xo,0
P0 xoxox.o.....,0
P0 xoxox.ox....,0
P0 xoxox.oxo...,0
P0 xoxox.oxox..,0
P0 xoxox.oxo.x.,0
P0 xoxox.oxo..x,0
P0 xoxox.oxoo.x,0
P0 xoxox.oxooxx,0
P0 xoxox.oxo.ox,0
P0 xoxox.oxoxox,0
P0 xoxox.oxxoo.,0
P0 xoxox.oxxoox,0
P0 xoxox.oxxo.o,0
P0 xoxox.oxxoxo,0
P0 xoxox.ox.o..,0
P0 xoxox.oxxo..,0
P0 xoxox.ox.ox.,0
P0 xoxox.ox.o.x,0
P0 xoxox.ox.oox,0
P0 xoxox.oxx.oo,0
P0 xoxox.oxxxoo,0
P0 xoxox.ox..o.,0
P0 xoxox.oxx.o.,0
P0 xoxox.ox.xo.,0
P0 xoxox.ox..ox,0
P0 xoxox.ox...o,0
P0 xoxox.oxx..o,0
P0 xoxox.ox.x.o,0
P0 xoxox.ox..xo,0
P0 xoxox.o.x...,0
P0 xoxox.oox...,0
P0 xoxox.ooxox.,0
P0 xoxox.oox.xo,0
P0 xoxox.ooxo.x,0
P0 xoxox.oox.ox,0
P0 xoxox.o.xo..,0
P0 xoxox.o.xox.,0
P0 xoxox.o.xoxo,0
P0 xoxox.o.xo.x,0
P0 xoxox.o.xoox,0
P0 xoxox.o.xxoo,0
P0 xoxox.o.x.o.,0
P0 xoxox.o.x.ox,0
P0 xoxox.o.x..o,0
P0 xoxox.o.x.xo,0
P0 xoxox.o.ox..,0
P0 xoxox.o.oxxo,0
P0 xoxox.oxoxxo,0
P0 xoxox.o.oxox,0
P0 xoxox.o..xo.,0
P0 xoxox.o..x.o,0
P0 xoxox.o.o.x.,0
P0 xoxox.o.ooxx,0
P0 xoxox.o..ox.,0
P0 xoxox.o...xo,0
P0 xoxox.o.o..x,0
P0 xoxox.o..o.x,0
P0 xoxox.o...ox,0
P0 xoxoxxxoo.o.,0
P0 xoxoxxxooxo.,0
P0 xoxoxxxoo..o,0
P0 xoxoxxxoox.o,0
P0 xoxoxx.ooxo.,0
P0 xoxoxx.oox.o,0
P0 xoxoxx.oxoo.,0
P0 xoxoxx.oxoox,0
P0 xoxoxx.oxo.o,0
P0 xoxoxx.oxoxo,0
P0 xoxoxx.o.o..,0
P0 xoxoxx.oxo..,0
P0 xoxoxx.o.oxo,0
P0 xoxoxx.o.oox,0
P0 xoxoxxxo..oo,0
P0 xoxoxxxo.xoo,0
P0 xoxoxx.o.xoo,0
P0 xoxox.xoo...,0
P0 xoxox.xoox..,0
P0 xoxox.xoo.xo,0
P0 xoxox.xooxxo,0
P0 xoxox.xoo.ox,0
P0 xoxox.xooxox,0
P0 xoxox.xox.oo,0
P0 xoxox.xoxxoo,0
P0 xoxox.xo..o.,0
P0 xoxox.xo.xo.,0
P0 xoxox.xo...o,0
P0 xoxox.xo.x.o,0
P0 xoxox..oxo..,0
P0 xoxox..oxoxo,0
P0 xoxox..oxoox,0
P0 xoxox..oxxoo,0
P0 xoxox..oox..,0
P0 xoxox..ooxxo,0
P0 xoxox..ooxox,0
P0 xoxox..o.xo.,0
P0 xoxox..o.x.o,0
P0 xoxoxx.xoo.o,0
P0 xoxoxx.xooxo,0
P0 xoxoxx..ooxo,0
P0 xoxoxxx.o.oo,0
P0 xoxoxxx.oxoo,0
P0 xoxoxx.xo.oo,0
P0 xoxoxx.xoxoo,0
P0 xoxoxx..oxoo,0
P0 xoxoxx..o.o.,0
P0 xoxoxx..oxo.,0
P0 xoxoxx..o..o,0
P0 xoxoxx.xo..o,0
P0 xoxoxx..ox.o,0
P0 xoxox.xxoo.o,0
P0 xoxox.xxooxo,0
P0 xoxox.x.ooxo,0
P0 xoxox.xxo.oo,0
P0 xoxox.xxoxoo,0
P0 xoxox.x.o.o.,0
P0 xoxox.x.oxo.,0
P0 xoxox.x.o..o,0
P0 xoxox.xxo..o,0
P0 xoxox.x.ox.o,0
P0 xoxox.x.o.xo,0
P0 xoxox..xoo..,0
P0 xoxox..xoox.,0
P0 xoxox..xo.o.,0
P0 xoxox..xoxo.,0
P0 xoxox..xo..o,0
P0 xoxox..xox.o,0
P0 xoxox..xo.xo,0
P0 xoxox...o...,0
P0 xoxox..xo...,0
P0 xoxox...ox..,0
P0 xoxox...oxo.,0
P0 xoxox...oxox,0
P0 xoxox...ox.o,0
P0 xoxox...oxxo,0
P0 xoxox...oox.,0
P0 xoxox...o.xo,0
P0 xoxox...o.ox,0
P0 xoxoxx...o.o,0
P0 xoxoxx...oxo,0
P0 xoxox..x.o.o,0
P0 xoxox..x.oxo,0
P0 xoxox...xoo.,0
P0 xoxox...xoox,0
P0 xoxox...xo.o,0
P0 xoxox...xoxo,0
P0 xoxox....oxo,0
P0 xoxox....oox,0
P0 xoxoxx....oo,0
P0 xoxoxx...xoo,0
P0 xoxox.x...oo,0
P0 xoxox.x..xoo,0
P0 xoxox..x..oo,0
P0 xoxox..x.xoo,0
P0 xoxox...x.oo,0
P0 xoxox...xxoo,0
P0 xoxox....xoo,0
P0 xoxox.....o.,0
P0 xoxox....xo.,0
P0 xoxox......o,0
P0 xoxox..x...o,0
P0 xoxox....x.o,0
P0 xoxoox......,0
P0 xoxooxxo....,0
P0 xoxooxxox...,0
P0 xoxooxxoxo..,0
P0 xoxooxxoxox.,0
P0 xoxooxxoxo.x,0
P0 xoxooxxox.o.,0
P0 xoxooxxox.ox,0
P0 xoxooxxox..o,0
P0 xoxooxxox.xo,0
P0 xoxooxxo.ox.,0
P0 xoxooxxo..xo,0
P0 xoxooxxo.o.x,0
P0 xoxooxxo..ox,0
P0 xoxooxxxoo..,0
P0 xoxooxxxoox.,0
P0 xoxooxxxo.o.,0
P0 xoxooxxxoxo.,0
P0 xoxooxxxo..o,0
P0 xoxooxxxox.o,0
P0 xoxooxxxo.xo,0
P0 xoxooxx.o...,0
P0 xoxooxxxo...,0
P0 xoxooxx.oxo.,0
P0 xoxooxx.ox.o,0
P0 xoxooxx.oox.,0
P0 xoxooxx.o.xo,0
P0 xoxooxxx.o.o,0
P0 xoxooxxx.oxo,0
P0 xoxooxx.xoo.,0
P0 xoxooxx.xoox,0
P0 xoxooxx.xo.o,0
P0 xoxooxx.xoxo,0
P0 xoxooxx..o..,0
P0 xoxooxx.xo..,0
P0 xoxooxx..ox.,0
P0 xoxooxx..oxo,0
P0 xoxooxx..oox,0
P0 xoxooxxx..oo,0
P0 xoxooxxx.xoo,0
P0 xoxooxx..xoo,0
P0 xoxooxx....o,0
P0 xoxooxxx...o,0
P0 xoxooxx...xo,0
P0 xoxoox.x....,0
P0 xoxooxox....,0
P0 xoxooxoxx...,0
P0 xoxooxoxxo..,0
P0 xoxooxoxxox.,0
P0 xoxooxoxxo.x,0
P0 xoxooxoxx.o.,0
P0 xoxooxoxxxo.,0
P0 xoxooxoxx.ox,0
P0 xoxooxoxx..o,0
P0 xoxooxoxxx.o,0
P0 xoxooxoxx.xo,0
P0 xoxooxox.x..,0
P0 xoxooxox..x.,0
P0 xoxooxox...x,0
P0 xoxooxoxo..x,0
P0 xoxooxoxox.x,0
P0 xoxooxoxo.xx,0
P0 xoxooxox.o.x,0
P0 xoxooxox.oxx,0
P0 xoxooxox..ox,0
P0 xoxooxox.xox,0
P0 xoxoox.xo...,0
P0 xoxoox.xox..,0
P0 xoxoox.xo.x.,0
P0 xoxoox.xo..x,0
P0 xoxoox.xoo.x,0
P0 xoxoox.xooxx,0
P0 xoxoox.xo.ox,0
P0 xoxoox.xoxox,0
P0 xoxoox.xxoo.,0
P0 xoxoox.xxoox,0
P0 xoxoox.xxo.o,0
P0 xoxoox.xxoxo,0
P0 xoxoox.x.o..,0
P0 xoxoox.xxo..,0
P0 xoxoox.x.ox.,0
P0 xoxoox.x.o.x,0
P0 xoxoox.x.oox,0
P0 xoxoox.xx.oo,0
P0 xoxoox.xxxoo,0
P0 xoxoox.x..o.,0
P0 xoxoox.xx.o.,0
P0 xoxoox.x.xo.,0
P0 xoxoox.x..ox,0
P0 xoxoox.x...o,0
P0 xoxoox.xx..o,0
P0 xoxoox.x.x.o,0
P0 xoxoox.x..xo,0
P0 xoxoox..x...,0
P0 xoxooxo.x...,0
P0 xoxooxo.xx..,0
P0 xoxooxooxx..,0
P0 xoxooxooxxx.,0
P0 xoxooxooxx.x,0
P0 xoxooxo.xxo.,0
P0 xoxooxo.xxox,0
P0 xoxooxo.xx.o,0
P0 xoxooxo.xxxo,0
P0 xoxooxo.x.x.,0
P0 xoxooxo.x..x,0
P0 xoxoox.ox...,0
P0 xoxoox.oxx..,0
P0 xoxoox.oxxo.,0
P0 xoxoox.oxxox,0
P0 xoxoox.oxx.o,0
P0 xoxoox.oxxxo,0
P0 xoxoox.ox.x.,0
P0 xoxoox.ox..x,0
P0 xoxoox..xo..,0
P0 xoxoox..xox.,0
P0 xoxoox..xo.x,0
P0 xoxoox..xxoo,0
P0 xoxoox..x.o.,0
P0 xoxoox..xxo.,0
P0 xoxoox..x.ox,0
P0 xoxoox..x..o,0
P0 xoxoox..xx.o,0
P0 xoxoox..x.xo,0
P0 xoxoox...x..,0
P0 xoxooxo..x..,0
P0 xoxooxo..xx.,0
P0 xoxooxoo.xx.,0
P0 xoxooxo.oxx.,0
P0 xoxooxoxoxx.,0
P0 xoxooxo..xxo,0
P0 xoxooxox.xxo,0
P0 xoxooxo..x.x,0
P0 xoxooxoo.x.x,0
P0 xoxooxo.ox.x,0
P0 xoxooxo..xox,0
P0 xoxoox.o.x..,0
P0 xoxoox.o.xxo,0
P0 xoxoox.o.xox,0
P0 xoxoox..ox..,0
P0 xoxoox..oxxo,0
P0 xoxoox.xoxxo,0
P0 xoxoox..oxox,0
P0 xoxoox...xo.,0
P0 xoxoox...xox,0
P0 xoxoox...x.o,0
P0 xoxoox...xxo,0
P0 xoxoox....x.,0
P0 xoxooxo...x.,0
P0 xoxooxo...xx,0
P0 xoxooxoo..xx,0
P0 xoxooxoox.xx,0
P0 xoxooxo.o.xx,0
P0 xoxooxo..oxx,0
P0 xoxooxo.xoxx,0
P0 xoxoox.o..x.,0
P0 xoxoox.o.oxx,0
P0 xoxoox.oxoxx,0
P0 xoxoox..o.x.,0
P0 xoxoox..ooxx,0
P0 xoxoox...ox.,0
P0 xoxoox...oxx,0
P0 xoxoox....xo,0
P0 xoxoox.....x,0
P0 xoxooxo....x,0
P0 xoxoox.o...x,0
P0 xoxoox..o..x,0
P0 xoxoox...o.x,0
P0 xoxoox....ox,0
P0 xoxo.xo.....,0
P0 xoxo.xox....,0
P0 xoxo.xoxo...,0
P0 xoxo.xoxox..,0
P0 xoxo.xoxo.x.,0
P0 xoxo.xoxo..x,0
P0 xoxo.xoxoo.x,0
P0 xoxo.xoxooxx,0
P0 xoxo.xoxo.ox,0
P0 xoxo.xoxoxox,0
P0 xoxo.xoxxoo.,0
P0 xoxo.xoxxoox,0
P0 xoxo.xoxxo.o,0
P0 xoxo.xoxxoxo,0
P0 xoxo.xox.o..,0
P0 xoxo.xoxxo..,0
P0 xoxo.xox.ox.,0
P0 xoxo.xox.o.x,0
P0 xoxo.xox.oox,0
P0 xoxo.xoxx.oo,0
P0 xoxo.xoxxxoo,0
P0 xoxo.xox..o.,0
P0 xoxo.xoxx.o.,0
P0 xoxo.xox.xo.,0
P0 xoxo.xox..ox,0
P0 xoxo.xox...o,0
P0 xoxo.xoxx..o,0
P0 xoxo.xox.x.o,0
P0 xoxo.xox..xo,0
P0 xoxo.xo.x...,0
P0 xoxo.xoox...,0
P0 xoxo.xooxx..,0
P0 xoxo.xooxxo.,0
P0 xoxo.xooxxox,0
P0 xoxo.xooxx.o,0
P0 xoxo.xooxxxo,0
P0 xoxo.xoox.x.,0
P0 xoxo.xoox..x,0
P0 xoxo.xo.xo..,0
P0 xoxo.xo.xox.,0
P0 xoxo.xo.xo.x,0
P0 xoxo.xo.xxoo,0
P0 xoxo.xo.x.o.,0
P0 xoxo.xo.xxo.,0
P0 xoxo.xo.x.ox,0
P0 xoxo.xo.x..o,0
P0 xoxo.xo.xx.o,0
P0 xoxo.xo.x.xo,0
P0 xoxo.xo..x..,0
P0 xoxo.xoo.x..,0
P0 xoxo.xoo.xxo,0
P0 xoxo.xoo.xox,0
P0 xoxo.xo.ox..,0
P0 xoxo.xo.oxxo,0
P0 xoxo.xoxoxxo,0
P0 xoxo.xo.oxox,0
P0 xoxo.xo..xo.,0
P0 xoxo.xo..xox,0
P0 xoxo.xo..x.o,0
P0 xoxo.xo..xxo,0
P0 xoxo.xo...x.,0
P0 xoxo.xoo..x.,0
P0 xoxo.xoo.oxx,0
P0 xoxo.xooxoxx,0
P0 xoxo.xo.o.x.,0
P0 xoxo.xo.ooxx,0
P0 xoxo.xo..ox.,0
P0 xoxo.xo..oxx,0
P0 xoxo.xo...xo,0
P0 xoxo.xo....x,0
P0 xoxo.xoo...x,0
P0 xoxo.xo.o..x,0
P0 xoxo.xo..o.x,0
P0 xoxo.xo...ox,0
P0 xoxo.xxooxo.,0
P0 xoxo.xxoox.o,0
P0 xoxo.xxoxoo.,0
P0 xoxo.xxoxoox,0
P0 xoxo.xxoxo.o,0
P0 xoxo.xxoxoxo,0
P0 xoxo.xxo.o..,0
P0 xoxo.xxoxo..,0
P0 xoxo.xxo.oxo,0
P0 xoxo.xxo.oox,0
P0 xoxo.xxo.xoo,0
P0 xoxo.x.o....,0
P0 xoxo.x.ox...,0
P0 xoxo.x.oxo..,0
P0 xoxo.x.oxox.,0
P0 xoxo.x.oxo.x,0
P0 xoxo.x.ox.o.,0
P0 xoxo.x.ox.ox,0
P0 xoxo.x.ox..o,0
P0 xoxo.x.ox.xo,0
P0 xoxo.x.o.ox.,0
P0 xoxo.x.o..xo,0
P0 xoxo.x.o.o.x,0
P0 xoxo.x.o..ox,0
P0 xoxo.xxxoo.o,0
P0 xoxo.xxxooxo,0
P0 xoxo.xx.ooxo,0
P0 xoxo.xxxo.oo,0
P0 xoxo.xxxoxoo,0
P0 xoxo.xx.oxoo,0
P0 xoxo.xx.o.o.,0
P0 xoxo.xx.oxo.,0
P0 xoxo.xx.o..o,0
P0 xoxo.xxxo..o,0
P0 xoxo.xx.ox.o,0
P0 xoxo.x.xoo..,0
P0 xoxo.x.xoox.,0
P0 xoxo.x.xo.o.,0
P0 xoxo.x.xoxo.,0
P0 xoxo.x.xo..o,0
P0 xoxo.x.xox.o,0
P0 xoxo.x.xo.xo,0
P0 xoxo.x..o...,0
P0 xoxo.x.xo...,0
P0 xoxo.x..oxo.,0
P0 xoxo.x..ox.o,0
P0 xoxo.x..oox.,0
P0 xoxo.x..o.xo,0
P0 xoxo.xx..o.o,0
P0 xoxo.xx..oxo,0
P0 xoxo.x.x.o.o,0
P0 xoxo.x.x.oxo,0
P0 xoxo.x..xoo.,0
P0 xoxo.x..xoox,0
P0 xoxo.x..xo.o,0
P0 xoxo.x..xoxo,0
P0 xoxo.x...o..,0
P0 xoxo.x..xo..,0
P0 xoxo.x...ox.,0
P0 xoxo.x...oxo,0
P0 xoxo.x...oox,0
P0 xoxo.xx...oo,0
P0 xoxo.xx..xoo,0
P0 xoxo.x.x..oo,0
P0 xoxo.x.x.xoo,0
P0 xoxo.x...xoo,0
P0 xoxo.x.....o,0
P0 xoxo.x.x...o,0
P0 xoxo.x....xo,0
P0 xoxoo.xxo...,0
P0 xoxoo.xxoxo.,0
P0 xoxoo.xxox.o,0
P0 xoxoo.xxoox.,0
P0 xoxoo.xxo.xo,0
P0 xoxoo.xx.oxo,0
P0 xoxoo.xx.xoo,0
P0 xoxoo.xx...o,0
P0 xoxoo.xox...,0
P0 xoxoo.xoxox.,0
P0 xoxoo.xox.xo,0
P0 xoxoo.xoxo.x,0
P0 xoxoo.xox.ox,0
P0 xoxoo.x.xo..,0
P0 xoxoo.x.xoxo,0
P0 xoxoo.x.xoox,0
P0 xoxoo.x..ox.,0
P0 xoxoo.x...xo,0
P0 xoxo.oxxo...,0
P0 xoxo.oxxoxo.,0
P0 xoxo.oxxox.o,0
P0 xoxo.oxxoox.,0
P0 xoxo.oxxo.xo,0
P0 xoxo.oxx.oxo,0
P0 xoxo.oxx.xoo,0
P0 xoxo.oxx...o,0
P0 xoxo.oxoxxo.,0
P0 xoxo.oxoxx.o,0
P0 xoxo.ox.xxoo,0
P0 xoxo.oxo.x..,0
P0 xoxo.oxooxx.,0
P0 xoxo.oxo.xxo,0
P0 xoxo.oxoox.x,0
P0 xoxo.oxo.xox,0
P0 xoxo.ox.ox..,0
P0 xoxo.ox.oxxo,0
P0 xoxo.ox.oxox,0
P0 xoxo.ox..xo.,0
P0 xoxo.ox..x.o,0
P0 xoxo.ox.o.x.,0
P0 xoxo.ox...xo,0
P0 xoxo..xoxo..,0
P0 xoxo..xoxoxo,0
P0 xoxo..xoxoox,0
P0 xoxo..xoxxoo,0
P0 xoxo..xoox..,0
P0 xoxo..xooxxo,0
P0 xoxo..xooxox,0
P0 xoxo..xo.xo.,0
P0 xoxo..xo.x.o,0
P0 xoxo..xxoo..,0
P0 xoxo..xxoox.,0
P0 xoxo..xxooxo,0
P0 xoxo..xxoxoo,0
P0 xoxo..xxo.o.,0
P0 xoxo..xxoxo.,0
P0 xoxo..xxo..o,0
P0 xoxo..xxox.o,0
P0 xoxo..xxo.xo,0
P0 xoxo..x.oxo.,0
P0 xoxo..x.ox.o,0
P0 xoxo..x.oox.,0
P0 xoxo..x.o.xo,0
P0 xoxo..xx.o.o,0
P0 xoxo..xx.oxo,0
P0 xoxo..x..oxo,0
P0 xoxo..xx..oo,0
P0 xoxo..xx.xoo,0
P0 xoxo..x..xoo,0
P0 xoxoo..x....,0
P0 xoxoo.oxx...,0
P0 xoxoo.oxxxo.,0
P0 xoxoo.oxxx.o,0
P0 xoxoo.oxxox.,0
P0 xoxoo.oxx.xo,0
P0 xoxoo.oxxo.x,0
P0 xoxoo.oxx.ox,0
P0 xoxoo..xxo..,0
P0 xoxoo..xxoxo,0
P0 xoxoo..xxoox,0
P0 xoxoo..xxxoo,0
P0 xoxoo..xx.o.,0
P0 xoxoo..xx..o,0
P0 xoxoo.ox.x..,0
P0 xoxoo.oxoxx.,0
P0 xoxoo.ox.xxo,0
P0 xoxoo.oxox.x,0
P0 xoxoo.ox.xox,0
P0 xoxoo..xox..,0
P0 xoxoo..xoxxo,0
P0 xoxoo..xoxox,0
P0 xoxoo..x.xo.,0
P0 xoxoo..x.x.o,0
P0 xoxoo.ox..x.,0
P0 xoxoo.oxo.xx,0
P0 xoxoo.ox.oxx,0
P0 xoxoo..xo.x.,0
P0 xoxoo..xooxx,0
P0 xoxoo..x.ox.,0
P0 xoxoo..x..xo,0
P0 xoxoo.ox...x,0
P0 xoxoo..xo..x,0
P0 xoxoo..x.o.x,0
P0 xoxoo..x..ox,0
P0 xoxo.o.x....,0
P0 xoxo.ooxx...,0
P0 xoxo.ooxxxo.,0
P0 xoxo.ooxxx.o,0
P0 xoxo.ooxxox.,0
P0 xoxo.ooxx.xo,0
P0 xoxo.ooxxo.x,0
P0 xoxo.ooxx.ox,0
P0 xoxo.o.xxo..,0
P0 xoxo.o.xxoxo,0
P0 xoxo.o.xxoox,0
P0 xoxo.o.xxxoo,0
P0 xoxo.o.xx.o.,0
P0 xoxo.o.xx..o,0
P0 xoxo.oox.x..,0
P0 xoxo.ooxoxx.,0
P0 xoxo.oox.xxo,0
P0 xoxo.ooxox.x,0
P0 xoxo.oox.xox,0
P0 xoxo.o.xox..,0
P0 xoxo.o.xoxxo,0
P0 xoxo.o.xoxox,0
P0 xoxo.o.x.xo.,0
P0 xoxo.o.x.x.o,0
P0 xoxo.oox..x.,0
P0 xoxo.ooxo.xx,0
P0 xoxo.oox.oxx,0
P0 xoxo.o.xo.x.,0
P0 xoxo.o.xooxx,0
P0 xoxo.o.x.ox.,0
P0 xoxo.o.x..xo,0
P0 xoxo.oox...x,0
P0 xoxo.o.xo..x,0
P0 xoxo.o.x.o.x,0
P0 xoxo.o.x..ox,0
P0 xoxo..ox....,0
P0 xoxo..oxx...,0
P0 xoxo..oxxo..,0
P0 xoxo..oxxox.,0
P0 xoxo..oxxoxo,0
P0 xoxo..oxxo.x,0
P0 xoxo..oxxoox,0
P0 xoxo..oxxxoo,0
P0 xoxo..oxx.o.,0
P0 xoxo..oxxxo.,0
P0 xoxo..oxx.ox,0
P0 xoxo..oxx..o,0
P0 xoxo..oxxx.o,0
P0 xoxo..oxx.xo,0
P0 xoxo..ox.x..,0
P0 xoxo..oxox..,0
P0 xoxo..oxoxx.,0
P0 xoxo..oxoxxo,0
P0 xoxo..oxox.x,0
P0 xoxo..oxoxox,0
P0 xoxo..ox.xo.,0
P0 xoxo..ox.xox,0
P0 xoxo..ox.x.o,0
P0 xoxo..ox.xxo,0
P0 xoxo..ox..x.,0
P0 xoxo..oxo.x.,0
P0 xoxo..oxo.xx,0
P0 xoxo..oxooxx,0
P0 xoxo..ox.ox.,0
P0 xoxo..ox.oxx,0
P0 xoxo..ox..xo,0
P0 xoxo..ox...x,0
P0 xoxo..oxo..x,0
P0 xoxo..ox.o.x,0
P0 xoxo..ox..ox,0
P0 xoxo...xo...,0
P0 xoxo...xox..,0
P0 xoxo...xoxo.,0
P0 xoxo...xoxox,0
P0 xoxo...xox.o,0
P0 xoxo...xoxxo,0
P0 xoxo...xo.x.,0
P0 xoxo...xoox.,0
P0 xoxo...xooxx,0
P0 xoxo...xo.xo,0
P0 xoxo...xoo.x,0
P0 xoxo...xo.ox,0
P0 xoxo...xxoo.,0
P0 xoxo...xxoox,0
P0 xoxo...xxo.o,0
